pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,play_ids
FF,2021-07-17,96.9,-1.17,5.74,"Buehler, Walker",656541,621111,,ball,,,,,14,Sam Hilliard doubles (1) on a sharp line drive to left fielder AJ Pollock.   Ryan McMahon to 3rd.,R,L,R,COL,LAD,B,,,0,0,2021,-0.03,0.99,1.04,1.96,,,641857.0,1,2,Bot,,,,,605131,,,5.973222744118916,-141.12746028713977,-6.927706226422353,-1.4824302167028698,25.231468173613766,-17.664101365132318,3.88,1.9,,,,97.8,2570.0,6.3,633261,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.22,,,,,,,,15,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,194.0,0.0,0.048,47858ad3-40d5-4a2e-8ba5-3b557bae156e
SL,2021-07-17,85.2,-1.3,5.61,"Buehler, Walker",543068,621111,field_out,hit_into_play,,,,,4,C.J. Cron flies out to second baseman Max Muncy.,R,R,R,COL,LAD,X,4.0,fly_ball,2,2,2021,1.12,-0.22,-0.56,2.76,,,641857.0,0,2,Bot,132.49,124.1,,,605131,,,-0.4953374289096763,-124.21492988517552,-0.0363496417008286,11.751005272139382,21.875761769182976,-34.60352460652483,3.55,1.63,192.0,82.9,60.0,86.0,2821.0,6.4,633261,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.09,0.02,0.022,0.0,1.0,0.0,0.0,3.0,14,5,Slider,0,1,0,1,1,0,0,1,Infield shift,Standard,82.0,-0.038,-0.335,f3015cdb-5be9-4e9a-8bcb-545084838cef
FC,2021-07-17,91.8,-1.07,5.67,"Buehler, Walker",543068,621111,,called_strike,,,,,14,C.J. Cron flies out to second baseman Max Muncy.,R,R,R,COL,LAD,S,,,2,1,2021,0.72,0.14,0.93,2.17,,,641857.0,0,2,Bot,,,,,605131,,,3.5121525212241678,-133.77427895073748,-3.4037219577111504,8.054826026892323,25.099453431301708,-29.967975348913004,3.75,1.82,,,,92.4,2763.0,6.3,633261,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.25,,,,,,,,14,4,Cutter,0,1,0,1,1,0,0,1,Infield shift,Standard,145.0,0.0,-0.113,db5053d2-fbe9-44f6-b70d-6224c01e4841
FF,2021-07-17,97.0,-1.04,5.84,"Buehler, Walker",543068,621111,,ball,,,,,13,C.J. Cron flies out to second baseman Max Muncy.,R,R,R,COL,LAD,B,,,1,1,2021,-0.05,1.18,-1.01,2.63,,,641857.0,0,2,Bot,,,,,605131,,,0.1846350045473214,-141.45685244916152,-5.898648501493335,-0.7471860546401488,24.899294667462637,-15.18818220403148,3.96,1.81,,,,98.0,2493.0,6.2,633261,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.27,,,,,,,,14,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,198.0,0.0,0.075,5374b355-6510-44df-a93a-3e3a78df67af
FF,2021-07-17,95.9,-1.04,5.77,"Buehler, Walker",543068,621111,,called_strike,,,,,9,C.J. Cron flies out to second baseman Max Muncy.,R,R,R,COL,LAD,S,,,1,0,2021,-0.06,1.09,0.35,2.3,,,641857.0,0,2,Bot,,,,,605131,,,3.842122012747697,-139.7325921201985,-6.181420274989226,-1.4563210489788163,23.474697852258668,-16.746193900955042,3.93,1.74,,,,97.3,2480.0,6.5,633261,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.05,,,,,,,,14,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,193.0,0.0,-0.073,49cce5a3-56be-42f4-981f-fd50551ea087
SL,2021-07-17,86.6,-1.3,5.63,"Buehler, Walker",543068,621111,,ball,,,,,14,C.J. Cron flies out to second baseman Max Muncy.,R,R,R,COL,LAD,B,,,0,0,2021,1.13,-0.33,1.76,1.53,,,641857.0,0,2,Bot,,,,,605131,,,5.011579566807008,-126.18384769299637,-2.9584262982729066,11.139413673598948,24.153138813003054,-35.38961982364027,3.89,1.77,,,,86.8,2756.0,6.2,633261,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.32,,,,,,,,14,1,Slider,0,1,0,1,1,0,0,1,Infield shift,Standard,82.0,0.0,0.057,421ea51d-997b-4f46-a176-8570db7fcd3a
FF,2021-07-17,97.3,-0.72,5.93,"Buehler, Walker",596115,621111,strikeout,swinging_strike,,,,,3,Trevor Story strikes out swinging.,R,R,R,COL,LAD,S,2.0,,1,2,2021,-0.27,1.17,0.4,3.2,,,453568.0,2,1,Bot,,,,,605131,,,3.606340899315845,-141.88539180221338,-4.612282074292066,-4.318368046844171,25.793823326324343,-15.387854827092044,3.47,1.59,,,,98.4,2458.0,6.3,633261,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.19,,,0.0,1.0,0.0,0.0,,9,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,197.0,-0.024,-0.155,7b6f6c44-1a01-4b14-8d78-f6206f66710d
SL,2021-07-17,85.0,-1.08,5.58,"Buehler, Walker",596115,621111,,foul,,,,,14,Trevor Story strikes out swinging.,R,R,R,COL,LAD,S,,,1,1,2021,0.98,-0.16,1.29,1.73,,,453568.0,2,1,Bot,,,,,605131,,,3.605402080059642,-123.84167874363844,-2.446866169400002,9.461574783099485,22.682385525585477,-33.58203042923899,3.47,1.59,201.0,66.5,48.0,85.5,2766.0,6.4,633261,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.13,,,,,,,,9,3,Slider,0,1,0,1,1,0,0,1,Standard,Standard,68.0,0.0,-0.059,a3709f7e-c1e0-427a-a1fb-14a47f076681
FF,2021-07-17,96.5,-0.7,5.95,"Buehler, Walker",596115,621111,,ball,,,,,2,Trevor Story strikes out swinging.,R,R,R,COL,LAD,B,,,0,1,2021,-0.29,1.23,0.22,3.57,,,453568.0,2,1,Bot,,,,,605131,,,3.114821076265638,-140.66248924551013,-3.642035178915025,-4.559070710314868,28.348034167369025,-15.214848381052224,3.49,1.65,,,,97.0,2247.0,6.3,633261,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.24,,,,,,,,9,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,194.0,0.0,0.029,c0d90ae6-aa10-4889-b0f6-fa12e3b7a8bd
FF,2021-07-17,96.7,-0.98,5.79,"Buehler, Walker",596115,621111,,called_strike,,,,,9,Trevor Story strikes out swinging.,R,R,R,COL,LAD,S,,,0,0,2021,-0.24,1.22,0.73,1.77,,,453568.0,2,1,Bot,,,,,605131,,,5.102629523019133,-140.7939246381161,-8.027938204765523,-4.275123649330115,27.21555565811012,-14.358644986809814,3.57,1.81,,,,97.4,2420.0,6.3,633261,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.17,,,,,,,,9,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,196.0,0.0,-0.042,5b0db6da-06b8-45b5-aa68-b94e23da5e0b
FF,2021-07-10,95.9,-0.83,5.71,"Buehler, Walker",656976,621111,field_out,hit_into_play,,,,,2,Pavin Smith flies out to center fielder Cody Bellinger.,R,L,R,LAD,AZ,X,8.0,fly_ball,3,1,2021,-0.29,1.44,0.04,3.51,,,668942.0,2,5,Top,123.94,98.09,,,605131,,,2.9412760230976573,-139.77037772416472,-3.534394452248553,-4.372517260754376,29.106066337574305,-12.607323926863936,3.47,1.59,254.0,77.3,40.0,96.3,2401.0,6.3,633311,621111,605131,405395,656716,457759,666158,572041,641355,605141,54.22,0.051,0.046,0.0,1.0,0.0,0.0,3.0,44,5,4-Seam Fastball,9,0,0,9,0,9,0,9,Standard,Standard,197.0,0.001,-0.333,578a3caf-27f1-4813-8471-48397596197b
FF,2021-07-10,96.8,-0.89,5.6,"Buehler, Walker",656976,621111,,ball,,,,,14,Pavin Smith flies out to center fielder Cody Bellinger.,R,L,R,LAD,AZ,B,,,2,1,2021,-0.37,1.46,1.1,1.23,,,668942.0,2,5,Top,,,,,605131,,,6.176088118650042,-140.73927850748035,-9.494483673260332,-6.211215154705519,29.57892037435316,-10.846056899184411,3.47,1.51,,,,97.3,2482.0,6.4,633311,621111,605131,405395,656716,457759,666158,572041,641355,605141,54.07,,,,,,,,44,4,4-Seam Fastball,9,0,0,9,0,9,0,9,Standard,Standard,202.0,0.0,0.077,ae5cb3bb-64e0-4ea1-8e5c-848f51106bdf
CH,2021-07-10,94.0,-1.08,5.4,"Buehler, Walker",656976,621111,,blocked_ball,,,,,14,Pavin Smith flies out to center fielder Cody Bellinger.,R,L,R,LAD,AZ,B,,,1,1,2021,-0.93,0.74,1.2,0.33,,,668942.0,2,5,Top,,,,,605131,,,7.967388970112888,-136.52636213876002,-9.111237614249784,-13.299531446025776,27.16940268823048,-21.13411378207338,3.47,1.6,,,,94.4,1503.0,6.4,633311,621111,605131,405395,656716,457759,666158,572041,641355,605141,54.1,,,,,,,,44,3,Changeup,9,0,0,9,0,9,0,9,Standard,Standard,230.0,0.0,0.04,7b491810-c80a-4768-9075-3134d8dd8d9d
FF,2021-07-10,96.7,-0.95,5.55,"Buehler, Walker",656976,621111,,called_strike,,,,,8,Pavin Smith flies out to center fielder Cody Bellinger.,R,L,R,LAD,AZ,S,,,1,0,2021,-0.36,1.43,0.1,1.99,,,668942.0,2,5,Top,,,,,605131,,,3.641710106556229,-140.70338997019093,-7.273350226898674,-5.524859246262142,28.36813051426552,-11.74448592936329,3.47,1.54,,,,97.4,2416.0,6.4,633311,621111,605131,405395,656716,457759,666158,572041,641355,605141,54.05,,,,,,,,44,2,4-Seam Fastball,9,0,0,9,0,9,0,9,Standard,Standard,207.0,0.0,-0.048,b0260d13-eff7-444d-b682-5a90fd24816f
FF,2021-07-10,96.8,-1.03,5.65,"Buehler, Walker",656976,621111,,ball,,,,,14,Pavin Smith flies out to center fielder Cody Bellinger.,R,L,R,LAD,AZ,B,,,0,0,2021,-0.45,1.46,0.07,1.42,,,668942.0,2,5,Top,,,,,605131,,,3.972449327964688,-140.7712270155462,-9.14518559651521,-6.863102233543056,28.252574906138044,-10.862904105737984,3.44,1.6,,,,97.4,2463.0,6.4,633311,621111,605131,405395,656716,457759,666158,572041,641355,605141,54.12,,,,,,,,44,1,4-Seam Fastball,9,0,0,9,0,9,0,9,Standard,Standard,199.0,0.0,0.036,d3cff3f4-73f0-4012-9d7a-3b21128e60dc
FF,2021-07-10,97.1,-0.59,5.9,"Buehler, Walker",605113,621111,field_out,hit_into_play,,,,,2,"Nick Ahmed grounds out, shortstop Gavin Lux to first baseman Albert Pujols.",R,R,R,LAD,AZ,X,6.0,ground_ball,1,2,2021,0.02,1.33,0.08,2.98,,,444482.0,2,4,Top,98.48,143.65,,,605131,,,1.764925924074854,-141.469943944365,-5.373455099213475,-0.1332324638142656,29.43011392054808,-13.268054188732233,3.47,1.59,11.0,95.5,-15.0,97.4,2476.0,6.2,633311,621111,605131,405395,571970,457759,666158,572041,641355,605141,54.31,0.194,0.186,0.0,1.0,0.0,0.0,2.0,35,5,4-Seam Fastball,9,0,0,9,0,9,0,9,Standard,Standard,190.0,0.001,-0.156,b7875317-1c50-47e3-b236-021e81eb11ca
SL,2021-07-10,83.6,-0.98,5.45,"Buehler, Walker",605113,621111,,foul,,,,,14,"Nick Ahmed grounds out, shortstop Gavin Lux to first baseman Albert Pujols.",R,R,R,LAD,AZ,S,,,1,2,2021,1.34,-0.15,1.19,0.88,,,444482.0,2,4,Top,,,,,605131,,,2.363124627560734,-121.69482906559676,-3.82085302980421,12.830236245101588,23.915921631251813,-33.16805837011652,3.47,1.59,93.0,67.1,10.0,84.2,2778.0,6.7,633311,621111,605131,405395,571970,457759,666158,572041,641355,605141,53.82,,,,,,,,35,4,Slider,9,0,0,9,0,9,0,9,Standard,Standard,61.0,0.0,0.0,a9ae3b73-3b35-49f5-853b-303e0b7f5450
SL,2021-07-10,86.4,-0.85,5.39,"Buehler, Walker",605113,621111,,ball,,,,,14,"Nick Ahmed grounds out, shortstop Gavin Lux to first baseman Albert Pujols.",R,R,R,LAD,AZ,B,,,0,2,2021,1.41,0.02,2.06,1.55,,,444482.0,2,4,Top,,,,,605131,,,4.055746833991383,-125.76252342893352,-2.961748154075567,14.156630686518536,26.02755909016552,-31.54555817190377,3.74,1.79,,,,86.6,2810.0,6.5,633311,621111,605131,405395,571970,457759,666158,572041,641355,605141,54.04,,,,,,,,35,3,Slider,9,0,0,9,0,9,0,9,Standard,Standard,63.0,0.0,0.017,3bea6f08-8a55-4fc1-9624-70e9dc2c0072
FF,2021-07-10,97.8,-0.59,5.71,"Buehler, Walker",605113,621111,,foul,,,,,5,"Nick Ahmed grounds out, shortstop Gavin Lux to first baseman Albert Pujols.",R,R,R,LAD,AZ,S,,,0,1,2021,-0.26,1.53,0.11,2.53,,,444482.0,2,4,Top,,,,,605131,,,2.489560499473865,-142.3856000355597,-6.642300505253894,-4.133078453229834,30.984449739335385,-10.0935245758841,3.47,1.59,192.0,82.3,24.0,98.3,2547.0,6.4,633311,621111,605131,405395,571970,457759,666158,572041,641355,605141,54.06,,,,,,,,35,2,4-Seam Fastball,9,0,0,9,0,9,0,9,Standard,Standard,194.0,0.0,-0.047,eefa2f7a-3a7f-4752-bc68-3044bd084d30
SL,2021-07-10,87.1,-1.0,5.67,"Buehler, Walker",605113,621111,,swinging_strike,,,,,6,"Nick Ahmed grounds out, shortstop Gavin Lux to first baseman Albert Pujols.",R,R,R,LAD,AZ,S,,,0,0,2021,1.33,0.43,0.72,2.38,,,444482.0,2,4,Top,,,,,605131,,,1.4167294719794188,-126.89068157775355,-2.616890281708195,14.051154657884505,25.996977778853047,-27.21692614347761,3.47,1.59,,,,87.5,2905.0,6.5,633311,621111,605131,405395,571970,457759,666158,572041,641355,605141,54.05,,,,,,,,35,1,Slider,9,0,0,9,0,9,0,9,Standard,Standard,73.0,0.0,-0.042,7886ea53-ccea-48bf-8348-6d36da494814
FC,2021-07-10,93.4,-1.05,5.45,"Buehler, Walker",500871,621111,field_out,hit_into_play,,,,,9,Eduardo Escobar grounds out to first baseman Albert Pujols.,R,L,R,LAD,AZ,X,3.0,ground_ball,1,0,2021,0.4,0.69,0.49,1.85,,676840.0,,2,3,Top,159.2,169.01,,,605131,,,3.0978417599982726,-136.0793544969605,-5.151079081255186,4.471181270363361,24.8897001571723,-22.7795876140685,3.3,1.5,3.0,93.6,-32.0,94.5,2670.0,6.5,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.01,0.063,0.057,0.0,1.0,0.0,0.0,2.0,27,2,Cutter,9,0,0,9,0,9,0,9,Infield shift,Standard,177.0,0.002,-0.342,aabab57e-abc9-44da-a8c7-fb87401c0a21
KC,2021-07-10,81.4,-0.54,5.8,"Buehler, Walker",500871,621111,,ball,,,,,8,Eduardo Escobar grounds out to first baseman Albert Pujols.,R,L,R,LAD,AZ,B,,,0,0,2021,0.78,-1.15,-0.16,1.69,,676840.0,,2,3,Top,,,,,605131,,,-0.6708929455615069,-118.61975635573644,-0.4168738116201242,7.514087896182308,23.63305715361571,-43.11846541437835,2.91,1.38,,,,81.4,2782.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.21,,,,,,,,27,1,Knuckle Curve,9,0,0,9,0,9,0,9,Infield shift,Standard,32.0,0.0,0.025,11d643bd-ab0d-436e-af18-ce395200f2d5
KC,2021-07-10,81.8,-0.74,5.82,"Buehler, Walker",656976,621111,field_out,hit_into_play,,,,,9,Pavin Smith grounds out to first baseman Albert Pujols.   Matt Peacock to 2nd.,R,L,R,LAD,AZ,X,3.0,ground_ball,1,1,2021,1.03,-1.2,0.45,1.47,,,676840.0,1,3,Top,146.66,181.74,,,605131,,,0.69390837928175,-119.10740101528678,-0.8803166677520307,9.550264456531034,24.974835943048515,-43.550569526458446,3.47,1.59,2.0,72.0,-32.0,81.7,2577.0,6.4,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.13,0.054,0.049,0.0,1.0,0.0,0.0,2.0,26,3,Knuckle Curve,9,0,0,9,0,9,0,9,Standard,Standard,32.0,0.003,-0.38,01d3fc2e-4e73-4980-9424-47e3a917d0da
KC,2021-07-10,81.1,-0.7,5.83,"Buehler, Walker",656976,621111,,ball,,,,,11,Pavin Smith grounds out to first baseman Albert Pujols.   Matt Peacock to 2nd.,R,L,R,LAD,AZ,B,,,0,1,2021,0.84,-1.02,-1.29,4.1,,,676840.0,1,3,Top,,,,,605131,,,-2.9271560653482367,-117.94728787776104,4.709188244880838,8.427429145666052,21.833461163566383,-42.77272281925405,3.47,1.55,,,,81.2,2602.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.17,,,,,,,,26,2,Knuckle Curve,9,0,0,9,0,9,0,9,Standard,Standard,36.0,0.0,0.045,216ec020-a42f-4f70-a232-b9c54ae588a8
FF,2021-07-10,96.9,-0.94,5.65,"Buehler, Walker",656976,621111,,called_strike,,,,,5,Pavin Smith grounds out to first baseman Albert Pujols.   Matt Peacock to 2nd.,R,L,R,LAD,AZ,S,,,0,0,2021,-0.36,1.37,-0.22,2.64,,,676840.0,1,3,Top,,,,,605131,,,2.760776680040052,-141.20171796784263,-5.720811944499034,-5.375959954833803,27.792155039627385,-12.707552268408197,3.47,1.58,,,,97.6,2409.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.18,,,,,,,,26,1,4-Seam Fastball,9,0,0,9,0,9,0,9,Standard,Standard,194.0,0.0,-0.049,e2b74192-9456-4850-9967-775431700b61
FC,2021-07-10,91.4,-1.04,5.48,"Buehler, Walker",668942,621111,field_out,hit_into_play,,,,,12,Josh Rojas pops out to third baseman Justin Turner.,R,L,R,LAD,AZ,X,5.0,popup,2,1,2021,0.6,0.67,0.91,2.69,,,676840.0,0,3,Top,128.81,160.89,,,605131,,,3.644387489313786,-133.2858812853646,-2.7139029851259835,6.541007457644314,24.560468114921385,-23.82444036357005,3.41,1.56,104.0,54.5,63.0,92.2,2607.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25,4,Cutter,9,0,0,9,0,9,0,9,Standard,Standard,159.0,0.004,-0.448,f5bfe012-a067-4c6b-afdf-f9e34021d8cb
KC,2021-07-10,82.0,-0.68,5.79,"Buehler, Walker",668942,621111,,blocked_ball,,,,,14,Josh Rojas pops out to third baseman Justin Turner.,R,L,R,LAD,AZ,B,,,1,1,2021,0.96,-1.02,0.11,0.66,,,676840.0,0,3,Top,,,,,605131,,,-0.0653239087675253,-119.47897472728668,-3.084294781506749,9.241860640660525,22.76148980750184,-41.58259108646543,3.51,1.63,,,,82.2,2757.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.16,,,,,,,,25,3,Knuckle Curve,9,0,0,9,0,9,0,9,Standard,Standard,30.0,0.0,0.075,26338f50-7783-48f1-9b57-28493b744dd9
FC,2021-07-10,91.9,-0.95,5.61,"Buehler, Walker",668942,621111,,called_strike,,,,,3,Josh Rojas pops out to third baseman Justin Turner.,R,L,R,LAD,AZ,S,,,1,0,2021,0.69,0.57,0.41,3.19,,,676840.0,0,3,Top,,,,,605131,,,1.9605533953150849,-134.0194400554348,-1.6068668415697864,8.014713229788644,24.535742321068792,-25.17103523041049,3.48,1.65,,,,92.6,2614.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.25,,,,,,,,25,2,Cutter,9,0,0,9,0,9,0,9,Standard,Standard,164.0,0.0,-0.073,26d58f2a-4487-4854-9404-e413a35e6068
SI,2021-07-10,96.6,-1.29,5.4,"Buehler, Walker",668942,621111,,ball,,,,,11,Josh Rojas pops out to third baseman Justin Turner.,R,L,R,LAD,AZ,B,,,0,0,2021,-1.11,1.02,-0.57,3.75,,,676840.0,0,3,Top,,,,,605131,,,4.4611011926685045,-140.72464261303844,-1.2132404026233712,-15.791301328719747,29.4227228773907,-18.47307177638225,3.49,1.7,,,,97.0,2345.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.24,,,,,,,,25,1,Sinker,9,0,0,9,0,9,0,9,Standard,Standard,206.0,0.0,0.057,0dcab38c-a1e8-4fe9-a2ad-b51c7f140f99
KC,2021-07-10,82.8,-0.53,5.81,"Buehler, Walker",594777,621111,strikeout,swinging_strike,,,,,9,Kole Calhoun strikes out swinging.,R,L,R,LAD,AZ,S,2.0,,0,2,2021,0.85,-1.07,0.37,1.53,,656976.0,572233.0,2,1,Top,,,,,605131,,,0.3916596596757107,-120.54347950343474,-1.1576752636794545,8.149397355800906,25.189918168543745,-42.52371950231515,3.3,1.5,,,,82.9,2850.0,6.5,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,53.98,,,0.0,1.0,0.0,0.0,,5,3,Knuckle Curve,0,0,0,0,0,0,0,0,Infield shift,Standard,28.0,0.042,-0.28,2514cff1-cbcc-4357-b758-d00fee96e3c3
CH,2021-07-10,94.2,-1.13,5.42,"Buehler, Walker",594777,621111,,swinging_strike,,,,,13,Kole Calhoun strikes out swinging.,R,L,R,LAD,AZ,S,,,0,1,2021,-1.22,0.33,-0.08,1.05,,656976.0,572233.0,2,1,Top,,,,,605131,,,5.461103714894137,-137.16710729843376,-6.473958095239817,-16.61203113456353,27.270189673380905,-26.83522045728438,3.3,1.5,,,,94.9,1420.0,6.5,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.04,,,,,,,,5,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,234.0,0.0,-0.096,c3d79534-26ff-401d-9c02-1afeeb4a78aa
FC,2021-07-10,94.6,-0.98,5.51,"Buehler, Walker",594777,621111,,called_strike,,,,,12,Kole Calhoun strikes out swinging.,R,L,R,LAD,AZ,S,,,0,0,2021,0.37,0.79,0.15,3.36,,656976.0,572233.0,2,1,Top,,,,,605131,,,2.144350439691187,-137.99035164465457,-1.798307956805761,4.407002385258628,25.747399608598368,-21.783185045582343,2.92,1.41,,,,95.4,2552.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.21,,,,,,,,5,1,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,176.0,0.0,-0.074,0fdea2dc-2612-4417-9cc2-922f772c0f11
FF,2021-07-10,97.8,-0.67,5.66,"Buehler, Walker",572233,621111,walk,ball,,,,,14,Christian Walker walks.,R,R,R,LAD,AZ,B,,,3,0,2021,-0.32,1.29,0.67,0.96,,656976.0,,2,1,Top,,,,,605131,,,4.367962869461786,-142.15166493516287,-10.248977570636454,-5.225263764973257,28.081765885107703,-12.652501204002483,3.37,1.52,,,,98.7,2312.0,6.6,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,53.93,,,0.7,1.0,0.0,0.0,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,198.0,-0.01,0.032,aa34c251-5ed3-46a7-bb7e-fb1ba89acf19
FF,2021-07-10,96.9,-0.84,5.68,"Buehler, Walker",572233,621111,,ball,,,,,11,Christian Walker walks.,R,R,R,LAD,AZ,B,,,2,0,2021,-0.32,1.36,-1.07,3.45,,656976.0,,2,1,Top,,,,,605131,,,0.120879490287497,-141.23342799956808,-3.591407595324064,-4.385858075656655,29.26788149158296,-13.332488327906123,3.37,1.51,,,,97.4,2402.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.22,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,201.0,0.0,0.047,c30e8a92-4417-4c96-81e4-20c616bbfce4
SL,2021-07-10,86.5,-0.9,5.5,"Buehler, Walker",572233,621111,,ball,,,,,12,Christian Walker walks.,R,R,R,LAD,AZ,B,,,1,0,2021,1.2,0.51,0.91,3.26,,656976.0,,2,1,Top,,,,,605131,,,1.860678756511672,-126.07938168276377,-0.2272054807158725,12.501869181154596,24.36220688184177,-26.83977946037429,3.37,1.51,,,,86.9,2698.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.15,,,,,,,,4,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,77.0,0.0,0.039,e2d73071-adc2-4abc-8553-4c86bbdd7d77
FF,2021-07-10,98.0,-0.63,5.67,"Buehler, Walker",572233,621111,,ball,,,,,14,Christian Walker walks.,R,R,R,LAD,AZ,B,,,0,0,2021,-0.06,1.37,0.97,1.8,,656976.0,,2,1,Top,,,,,605131,,,4.49683953764507,-142.61024193997295,-8.214867356191613,-1.813271850155724,29.76196685859925,-11.799820151079034,3.44,1.64,,,,98.6,2350.0,6.4,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.09,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,194.0,0.0,0.025,5d2fc2c7-a83b-469f-929d-7fb173cb32f1
KC,2021-07-10,81.3,-0.59,5.8,"Buehler, Walker",500871,621111,strikeout,swinging_strike,,,,,6,Eduardo Escobar strikes out swinging.,R,L,R,LAD,AZ,S,2.0,,2,2,2021,0.8,-1.11,0.3,2.1,,656976.0,,1,1,Top,,,,,605131,,,0.4725996063021942,-118.43384558589592,0.3938964853233695,7.492298416423983,21.962151204587016,-42.87841886836926,3.3,1.5,,,,81.8,2758.0,6.5,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.01,,,0.0,1.0,0.0,0.0,,3,5,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,34.0,0.034,-0.315,ba334939-1586-4b1b-a506-6563de7f82de
FC,2021-07-10,94.1,-0.92,5.59,"Buehler, Walker",500871,621111,,foul_tip,,,,,5,Eduardo Escobar strikes out swinging.,R,L,R,LAD,AZ,S,,,2,1,2021,0.29,0.85,0.17,2.57,,656976.0,,1,1,Top,,,,,605131,,,2.175666948364668,-137.22033951472451,-4.137817012271286,3.373491007764624,24.99148957881593,-20.702024905334827,3.3,1.5,,,,95.1,2533.0,6.4,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.12,,,,,,,,3,4,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,177.0,0.0,-0.076,f38dce5b-deb9-49da-8736-80c86e100df7
FF,2021-07-10,96.7,-0.84,5.77,"Buehler, Walker",500871,621111,,ball,,,,,11,Eduardo Escobar strikes out swinging.,R,L,R,LAD,AZ,B,,,1,1,2021,-0.29,1.45,-0.96,3.85,,656976.0,,1,1,Top,,,,,605131,,,0.3261768698865435,-140.89713793355472,-2.9070812182168337,-3.944293760544363,29.10208489385713,-12.34390415291339,3.11,1.54,,,,97.2,2392.0,6.3,633311,621111,605131,405395,571970,457759,621035,572041,641355,605141,54.21,,,,,,,,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,197.0,0.0,0.05,25fd432d-8cdb-43cc-a279-65fe797512dd
